TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,SpinAxis,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide
Fastball,InPlay,Single,91.5424427342,2300.52577005,157.101316372,21.6128065569,-9.14182335581,1.51805879725,-0.118149844997
Fastball,BallCalled,Undefined,90.5489888135,2257.17328736,166.887493519,22.0932382456,-5.1534786104,2.05285951601,-1.25851888837
Fastball,FoulBall,Undefined,89.7849493491,2270.76094444,165.527062364,23.4403758992,-6.05847622914,1.68056045978,-0.918695677405
ChangeUp,InPlay,Out,75.5834561409,1753.3133009,126.124342381,10.9384299732,-15.0487897473,1.37093750686,0.135177511914
Fastball,BallCalled,Undefined,90.5600247775,2160.43954277,164.757880037,19.1063248465,-5.21457523023,3.76672115976,0.817266305908
Fastball,StrikeSwinging,Undefined,90.8435071736,2280.87294852,158.895710481,21.6223473451,-8.35708850093,2.36851468636,0.64379108972
Fastball,BallCalled,Undefined,90.2160248844,2248.21377907,157.540680044,20.9776803384,-8.68480008899,2.59520708058,1.67316953511
ChangeUp,FoulBall,Undefined,76.5354770812,1592.05222124,130.552439104,9.43434939039,-11.0767248797,2.57313370788,-0.028281670164
Fastball,BallCalled,Undefined,91.7033187442,2194.38713086,169.75439264,21.3410206219,-3.86288833451,3.48044358523,1.62177066204
ChangeUp,FoulBall,Undefined,77.6049283949,1681.25641691,139.448770803,13.6084341877,-11.6800242031,2.47840106746,-0.495924324298
Fastball,StrikeSwinging,Undefined,91.1580896714,2297.91266572,155.614064851,20.9966346144,-9.5319807954,2.65644188733,0.703718360573
Fastball,FoulBall,Undefined,89.3372408618,2264.9520058,163.996024169,24.2524618677,-6.96529388198,2.42319148402,-0.14549222609
Undefined,StrikeCalled,Undefined,72.93711804,2564.76878184,312.327644257,-8.29493162459,9.05421586051,3.19129681935,0.524200830458
Undefined,StrikeSwinging,Undefined,91.2308536119,2287.25452554,169.935034,23.8701679603,-4.24228307668,2.93004311748,0.864016211864
Fastball,StrikeSwinging,Undefined,89.4146944096,2303.1630871,171.600061058,23.3862579769,-3.45808440974,2.64531239522,-1.23749199849
Fastball,StrikeCalled,Undefined,91.6573881851,2343.92550059,173.065423444,20.5246775361,-2.49999295971,1.77255537719,-0.397643205969
Fastball,BallCalled,Undefined,91.8524120741,2426.84778524,171.351083389,23.0854151986,-3.51606635003,1.64297615644,-2.21922943341
Fastball,FoulBall,Undefined,90.6202531172,2352.66737594,174.557550282,21.6890423058,-2.06937938213,2.74252131523,-0.818957101779
Fastball,StrikeCalled,Undefined,92.5652912295,2205.62946747,165.444096193,18.9592204794,-4.93056358267,1.61297294484,0.596864959336
Fastball,BallCalled,Undefined,90.0859802023,2230.15126116,164.81432898,19.5408937083,-5.31233324041,1.91695357308,0.495722335814
ChangeUp,StrikeCalled,Undefined,78.1686757342,1753.73494897,142.425223198,15.24655457,-11.7619583834,3.00803048171,0.181583766519
Fastball,StrikeSwinging,Undefined,89.0240768873,2199.82537904,155.898028507,19.11000835,-8.56337129142,3.22736207107,-1.12854562308
Fastball,BallCalled,Undefined,90.3420915231,2238.89134295,172.544529651,22.830065371,-2.99166068236,3.19816971529,1.63141607235
Fastball,StrikeCalled,Undefined,90.5334613282,2289.3194147,165.541653877,20.8251831334,-5.37762366377,2.00547564493,0.44094030958
Fastball,FoulBall,Undefined,90.3669936343,2315.64240381,169.993975065,22.6138768235,-3.99543976771,2.17251994709,0.236547745334
ChangeUp,StrikeCalled,Undefined,77.1617746369,1727.11736689,134.116493601,14.0583814123,-14.5425003514,1.9196772176,0.449033326126
Fastball,FoulBall,Undefined,89.97292519,2245.18713461,172.345719425,25.1212559319,-3.38036508126,3.12733190816,1.02993066471
Fastball,BallCalled,Undefined,91.0953788976,2230.52681193,167.189374554,23.0587593443,-5.25027043149,4.94418669278,0.559959699185
Curveball,BallCalled,Undefined,73.4313735895,2513.90197548,331.095486393,-11.0099712292,6.05161736331,4.90856643685,0.506291131855
Fastball,StrikeSwinging,Undefined,90.2688528434,2274.34508789,167.222644716,22.2434153742,-5.05145331734,1.2748074856,0.991594093466
Fastball,BallCalled,Undefined,91.7198748495,2317.19678395,167.314684814,21.8206097621,-4.91843450305,0.464937551089,-0.454202846319
Fastball,FoulBall,Undefined,89.9242580405,2210.71220391,166.872094245,21.7818403591,-5.08733400565,2.80402197845,-0.496268776931
ChangeUp,BallCalled,Undefined,76.7027827924,1649.89914585,126.285782855,11.3560251359,-15.5254530433,1.4573827304,0.0482471188892
ChangeUp,BallCalled,Undefined,75.4690586098,1703.635151,112.813690784,6.8410439164,-16.3700824802,1.70209779678,1.1042946725
Fastball,FoulBall,Undefined,90.7640494153,2286.21402606,173.16423815,20.7680520552,-2.49331794137,2.90529783345,-0.359737758752
Fastball,FoulBall,Undefined,91.0679916963,2200.12886909,172.373169497,23.5252130287,-3.15423917643,3.11716006409,0.489987780709
Fastball,FoulBall,Undefined,92.170895147,2227.27506542,169.222174495,21.9307692724,-4.18034423895,2.37823404901,0.452013747834
ChangeUp,InPlay,Single,74.9595375053,1706.28463006,134.569104365,10.3771625429,-10.5802043539,2.92590753613,-0.263188095477
Curveball,BallCalled,Undefined,71.7064016019,2453.24283466,342.923406774,-13.6249308321,4.1699678807,0.858057799581,0.556171209134
Fastball,StrikeSwinging,Undefined,88.539028651,2112.35822314,164.915998686,23.4825301707,-6.33783524875,3.82431946186,-0.688616079208
ChangeUp,BallCalled,Undefined,76.7109871563,1582.25827186,126.711931559,11.1617433105,-15.0251390597,2.4490650837,0.993341490485
Fastball,BallCalled,Undefined,90.7067170543,2193.37464117,183.727665839,22.4541255628,1.46495809001,2.85580886683,1.6714611413
Fastball,BallCalled,Undefined,89.9570509871,2258.23220149,155.147596525,20.2753466373,-9.40559220862,3.73263734124,0.915151073722
Fastball,StrikeSwinging,Undefined,91.1386759264,2304.25572272,164.074650076,24.3869101839,-6.96730854928,3.8107058749,-0.108408588858
Fastball,FoulBall,Undefined,90.8040805005,2189.60814745,171.76850122,23.1251307025,-3.34980513986,2.63746711117,0.354093894202
Fastball,BallCalled,Undefined,91.0111761648,2205.8619695,165.272077617,22.8020004187,-6.00199090061,4.51162876494,0.252997056817
ChangeUp,BallCalled,Undefined,76.3091190534,1620.77210956,132.176375413,12.7497434453,-14.1207852574,1.3007238675,-1.8150798092
Fastball,StrikeSwinging,Undefined,90.7600476754,2308.24570815,159.585956461,22.8609053603,-8.51980680628,3.32384172298,0.239089471509
Fastball,BallCalled,Undefined,90.9110377664,2225.48439922,162.869231761,24.4532440516,-7.54668109255,3.73502427227,0.0334756061037
Fastball,StrikeSwinging,Undefined,90.3246828683,2288.11410422,160.416700707,23.0062652528,-8.19568768176,2.94995505931,-0.397575697326
Fastball,StrikeSwinging,Undefined,90.30508026,2251.47875744,169.727680904,24.2339932064,-4.39757065009,3.50064423009,0.557572284824
Fastball,BallCalled,Undefined,91.0991000443,2218.95039211,174.432805106,19.8596205625,-1.93872501112,4.22846310937,1.16317211268
Fastball,BallCalled,Undefined,91.0089311601,2200.43322752,173.164506001,20.6985155727,-2.48482796297,4.40389455953,-0.609917264352
Fastball,StrikeSwinging,Undefined,90.4792449826,2234.02098622,172.035157251,20.8821468005,-2.92605383716,2.62774827241,-0.575427346404
Fastball,InPlay,Out,89.3599591645,2246.18377642,166.530711163,22.0347995422,-5.28523118894,1.0393242089,-0.207112923177
Curveball,BallCalled,Undefined,71.1637932569,2389.58280341,303.437609598,-7.18437739272,10.8031906821,3.76288295205,0.388217328055
Fastball,BallCalled,Undefined,87.153052345,2259.37798915,156.747814732,23.3745643647,-10.0580145324,-0.143395891318,0.341394339764
Fastball,StrikeCalled,Undefined,87.866287798,2154.20062918,163.004560309,23.57011592,-7.21410540125,3.29622831656,-0.200436448269
Fastball,FoulBall,Undefined,88.2019913381,2183.33056806,168.6197863,22.2174458856,-4.47836850296,1.85913612699,-0.121675479108
Fastball,FoulBall,Undefined,88.7982604758,2190.568954,162.703039861,23.4506457561,-7.31275987882,1.74900626989,-0.0261769366992
Fastball,StrikeSwinging,Undefined,90.544085337,2260.07779872,173.219922696,24.835076097400002,-2.95631208289,2.82520148368,1.25775092296
ChangeUp,StrikeCalled,Undefined,74.2221371851,1694.00659914,110.710665723,5.91308176997,-15.7618687984,2.96171431531,0.383290767212
Fastball,StrikeSwinging,Undefined,90.3340770551,2310.34887212,167.6261545,25.8207177933,-5.67160039167,3.68386601503,-0.374149461532
Fastball,FoulBall,Undefined,90.9501879055,2276.27923038,172.422719979,23.2340457902,-3.09480605945,2.85729943411,-0.462425465664
ChangeUp,BallCalled,Undefined,75.3336285133,1571.22154228,147.353440683,12.7996411939,-8.22885365257,1.18071143726,-1.98042682008
Fastball,StrikeSwinging,Undefined,89.7531692891,2300.58339507,168.63648513,21.798363693,-4.38703238186,2.98711111377,0.453004473957
Fastball,StrikeCalled,Undefined,91.6836457355,2315.14562902,170.481624175,21.7438390297,-3.65101014498,2.33189185977,0.91947570512
Fastball,BallCalled,Undefined,92.82955085,2313.39102576,164.444821413,21.7171848984,-6.05351661355,4.74271036658,0.172166172554
Fastball,BallCalled,Undefined,91.7143727688,2340.47518649,170.495070377,22.7459240185,-3.81353418426,3.03337119932,1.25073740551
Fastball,StrikeSwinging,Undefined,92.3879027004,2280.12312136,164.151610659,21.4444713564,-6.09628346422,2.43749216438,0.624888720031
Fastball,StrikeSwinging,Undefined,92.6967981376,2346.93507902,166.244091717,22.9898643542,-5.63544415963,3.72264126033,-0.44546072875
Fastball,StrikeCalled,Undefined,91.9173840199,2392.21522601,166.546118536,21.7153815121,-5.20224705768,3.15610661977,0.01893444414
Fastball,BallCalled,Undefined,93.5881251723,2330.54070855,165.611234245,22.9971953769,-5.90753798847,3.50968853367,0.285983912771
ChangeUp,BallCalled,Undefined,80.1936412907,1816.48856608,131.962005173,11.0477738865,-12.3306602377,-0.131868192335,0.317439572907
Fastball,FoulBall,Undefined,91.8023237038,2275.52748284,158.743614078,21.3184287442,-8.30503278688,2.15704641847,-0.137214591268
Fastball,FoulBall,Undefined,92.5535237026,2297.95458645,159.457737338,20.6367236248,-7.74432003805,3.16409695172,-0.696574560195
Fastball,StrikeCalled,Undefined,91.6872502136,2284.4546783,160.721054301,20.9561490469,-7.34090438682,2.02196439602,0.645820227427
Fastball,BallCalled,Undefined,91.7871445515,2256.31485398,168.147216834,21.3203919213,-4.48104569471,1.59621517298,0.434511439738
Fastball,BallCalled,Undefined,91.3225664518,2278.15644988,159.901675811,21.2253434711,-7.7780680295,3.88619515495,0.780153693753
Fastball,StrikeCalled,Undefined,90.7795297555,2300.16915299,160.621463555,19.4845122351,-6.86440784185,2.02278384994,0.494004420162
Fastball,BallCalled,Undefined,89.7001815532,2251.64088266,169.017633018,21.6091937672,-4.19976624273,1.70820807115,0.873604854889
Fastball,StrikeSwinging,Undefined,91.527242505,2255.31551786,174.408966513,22.8169446139,-2.23664215837,3.17359252663,0.797456039165
Fastball,StrikeSwinging,Undefined,90.8114441853,2249.99120463,174.720600035,21.726141864,-2.01048726033,2.83938011355,0.767106631236
Fastball,StrikeCalled,Undefined,89.5775684729,2279.07577287,163.634931826,20.7460866012,-6.10168447736,2.12903139466,-1.26489904574
Fastball,FoulBall,Undefined,91.9102695928,2304.99321637,160.693285711,21.841819434,-7.66255299846,2.68856301935,-0.895639863803
Fastball,BallCalled,Undefined,91.3944520606,2289.77936629,171.629507693,20.7628752459,-3.05966645488,6.14689275649,-0.661390312566
Fastball,InPlay,Out,92.7493789689,2313.50595139,164.551124613,19.4916159832,-5.39511635562,3.44257663319,-1.10910944672
Fastball,StrikeCalled,Undefined,90.8533494016,2329.98352993,169.591243287,21.5671699852,-3.96751534825,2.33590621984,0.427170415446
Fastball,InPlay,Out,91.6309405488,2297.55416147,162.359692424,18.3297234293,-5.83864770731,1.89501026611,0.774452379163
ChangeUp,BallCalled,Undefined,78.0973265497,1812.34412,135.349552646,14.7754821608,-14.6384350844,0.886145014838,-0.125522293393
Fastball,FoulBall,Undefined,88.9135308258,2276.58853179,149.661344566,20.2172104269,-11.8518024424,2.86713734972,-0.979267600988
ChangeUp,StrikeSwinging,Undefined,77.9533614571,1572.84820938,126.982896914,8.79121727013,-11.7299243823,1.71295174787,0.475005318549
Fastball,BallCalled,Undefined,92.1153862888,2325.12889816,163.947171536,20.4167670382,-5.88370836575,2.98466540495,-1.44704669971
Fastball,StrikeSwinging,Undefined,92.3075685699,2262.10891329,160.039295855,20.0634895751,-7.29803883844,3.99055930396,-0.226209295867
Fastball,StrikeCalled,Undefined,88.982182852,2255.00381129,171.390224388,21.3462202309,-3.23699169023,2.66819076909,0.0325195372597
Fastball,BallCalled,Undefined,90.6801145847,2226.39415815,171.638207181,21.7119015836,-3.19597303963,4.22511122872,0.0259287869237
Fastball,BallCalled,Undefined,89.6905475709,2194.53355179,170.268650889,22.2340563595,-3.81860166181,1.3896343138,0.467197330789
Fastball,FoulBall,Undefined,90.7762824672,2293.68073913,173.147415332,23.0748959716,-2.77678134542,3.07800439025,0.165337374662
Fastball,FoulBall,Undefined,92.2805019025,2255.89973365,171.340838093,22.3101563033,-3.40227002636,2.11141666686,-0.0555287089398
Fastball,InPlay,Out,91.5528302605,2278.90787513,166.577750334,18.6698828263,-4.46278526654,2.99178503716,0.199491725938
Fastball,BallCalled,Undefined,89.7307082486,2370.39921131,160.329294116,19.0103470716,-6.80723571045,1.62908683604,-0.471305244919
ChangeUp,BallCalled,Undefined,75.4512093852,1839.35212535,124.942808067,8.15605181456,-11.7364797217,0.876185994605,0.415917567007
Fastball,StrikeCalled,Undefined,89.3803379513,2282.07808396,168.128793627,21.6924291057,-4.56670925632,2.43621342624,-1.15636751751
Fastball,StrikeSwinging,Undefined,90.4692058439,2252.92622898,161.807172536,22.1225854559,-7.28086044368,3.38191467524,-0.80022003504
Fastball,BallCalled,Undefined,91.3274734978,2205.29770558,159.666789304,21.3651414102,-7.9287100744,4.39419935487,-1.11812738959
Fastball,StrikeSwinging,Undefined,90.1965087026,2197.69897112,163.071593879,22.6994931239,-6.91861856588,3.92871644993,-0.859746428663
Fastball,StrikeCalled,Undefined,90.1844482747,2280.92224267,167.570451864,21.4871474794,-4.74286230849,1.85305990747,-0.845817501654
Fastball,InPlay,Out,92.7423807265,2325.43345977,180.900285686,22.717059861,0.357454138855,2.75453891276,0.354684062583
Fastball,FoulBall,Undefined,89.4168917173,2277.12507611,154.764421044,21.6620419079,-10.2249713136,2.84918102564,-0.0876667787269
Fastball,BallCalled,Undefined,90.7165971378,2264.4351390800002,168.557461263,23.679084288,-4.79924010531,3.85544766525,0.640314305554
Fastball,FoulBall,Undefined,90.3888754894,2247.71577312,174.517164687,22.818419823,-2.19331897669,3.31581585888,0.579906525245
Fastball,BallCalled,Undefined,92.2794793357,2215.19892743,182.10580198,18.8081091838,0.692711414182,5.46841646519,1.52536385213
Fastball,InPlay,Out,90.002597971,2169.99452743,167.96960811,18.208884624,-3.88731760035,3.12327811749,0.689169235618
ChangeUp,StrikeCalled,Undefined,77.7541039745,1681.9337035,137.657359588,11.2139923221,-10.257465192,3.36387387999,0.0955734851445
Fastball,BallCalled,Undefined,91.4989751383,2301.3628897,161.258984759,19.1489443972,-6.50740971863,4.89388519341,-0.520733962558
Fastball,InPlay,Out,90.6904453213,2212.01654069,161.161376847,19.4710538308,-6.65407473178,2.80692622798,-0.344327973504
Fastball,BallCalled,Undefined,89.4765701985,2230.93767952,168.732682569,21.6591092173,-4.32154855018,1.86247054898,1.52656716867
Fastball,StrikeSwinging,Undefined,89.0057777172,2272.3527757,187.760513935,25.4487269492,3.47268891675,3.02951044006,0.16138594372
Fastball,FoulBall,Undefined,89.9855545425,2225.99608874,162.53413765,18.2692072887,-5.7583362412,1.9872447011,0.827039150622
Fastball,BallCalled,Undefined,90.8654142838,2263.65347645,163.519557318,20.3526288179,-6.03042285398,4.62178492544,-0.405840776241
Fastball,FoulBall,Undefined,91.0464561966,2240.1185383,170.422450057,18.3913707946,-3.10850023049,3.14024354946,0.315061519609
ChangeUp,BallCalled,Undefined,76.872286386,1751.34548348,135.899985426,8.36237004468,-8.14548397546,2.15476780498,1.11916582882
Fastball,InPlay,Out,89.2797504736,2242.07602052,157.539878248,17.931144589,-7.42598867145,3.27563733244,0.227278026954
Fastball,StrikeCalled,Undefined,89.0131202468,2299.45104257,169.519436695,20.1479174991,-3.73317691554,2.80331414714,-1.21116822911
Fastball,BallCalled,Undefined,89.6386144482,2342.05362012,175.427509033,19.4906964913,-1.56132466719,3.6635351525,0.704630466162
ChangeUp,StrikeCalled,Undefined,78.9157963052,1837.313816,124.068085471,9.21412707127,-13.6863972683,1.88513199903,-0.262079939935
Curveball,BallCalled,Undefined,76.4678096615,2684.55128137,326.303170105,-11.3227362494,7.5203360374,0.256457538444,0.0314169055847
Fastball,InPlay,Out,92.3752174179,2391.75330129,174.823659449,20.9977775705,-1.90496867728,2.84315115654,-0.493711132108
Curveball,BallCalled,Undefined,72.8690298139,2521.61958212,329.184770287,-14.0696280612,8.36319423875,3.68893612923,-0.110940878276
Fastball,FoulBall,Undefined,90.8166562187,2398.95523568,185.247074044,21.3824152664,1.96655066106,1.65034202687,0.884833992736
Fastball,StrikeSwinging,Undefined,89.2449495157,2206.99265557,166.636110962,21.1544203769,-5.03329896484,3.39489672854,0.467633922349
Fastball,FoulBall,Undefined,90.6521373298,2297.71801761,171.034090133,21.6015279626,-3.413090538,2.70466956764,-0.153388209876
Fastball,StrikeSwinging,Undefined,91.014233498,2274.44004051,178.785764937,22.4484064752,-0.476468372854,3.00721466874,0.743675065263
Fastball,StrikeSwinging,Undefined,88.2738445397,2195.21685276,160.386304937,23.1585967876,-8.26452246015,2.44622384441,-1.22326533121
Fastball,StrikeSwinging,Undefined,89.5914540117,2298.68231962,162.16649764,24.2003197883,-7.79593123486,2.86868759363,-0.969983116154
Fastball,BallCalled,Undefined,92.3500446534,2255.73957612,168.91695732,20.804711601,-4.08128613915,4.32718247888,-0.0733018677804
Fastball,BallCalled,Undefined,90.717672149,2284.98424829,165.459730225,21.1417811462,-5.49152425182,2.66625104154,-1.59015928466
Fastball,FoulBall,Undefined,91.8038821391,2241.35927044,179.211488653,21.2395225687,-0.292741572164,2.90665830016,0.676579122341
Fastball,FoulBall,Undefined,91.109960456,2279.4149769,177.410466482,19.1400552959,-0.867059940729,2.84932499689,0.403764009554
Fastball,FoulBall,Undefined,90.1295580324,2242.51407362,170.009058418,19.1585279557,-3.38063244339,2.33485334284,0.017005680373
Curveball,FoulBall,Undefined,76.4172078116,2588.40890413,338.294477807,-14.6568654421,5.81620240234,1.36150659141,0.376536773818
ChangeUp,InPlay,Out,76.4882660433,1757.18929594,122.198581116,7.80075685358,-12.4583363391,2.01309938202,-1.24587922653
Curveball,StrikeCalled,Undefined,72.4451427609,2430.83523738,317.078511008,-11.8592339478,10.9822283959,3.18521633108,0.333203687015
ChangeUp,BallCalled,Undefined,78.1382106018,1672.8100154,122.784828331,8.7943050383,-13.7191614406,1.89913792749,-0.140294646281
Fastball,BallCalled,Undefined,89.1741869036,2249.36418748,166.440563733,19.2695016798,-4.65519494836,4.71145340866,0.690295601473
Fastball,StrikeSwinging,Undefined,88.5694791777,2288.5885779,168.054089578,22.538603729,-4.77548070177,3.82911226096,-0.00826886296144
Curveball,StrikeCalled,Undefined,73.3855699057,2525.66913125,315.851708765,-11.688157932,11.2985320316,2.86005574857,0.929330082279
ChangeUp,BallCalled,Undefined,78.0074950101,1702.88852725,121.924920425,9.68403541424,-15.610514287100001,1.46865337931,-1.93369615906
Fastball,StrikeSwinging,Undefined,87.8937701762,2245.5233701,169.845677838,23.550235529,-4.22396874082,1.94306291406,-0.868306086971
Fastball,FoulBall,Undefined,88.4738745299,2285.55240145,168.886006925,23.1004515357,-4.54449628903,2.46131753914,-0.25754925685
Fastball,BallCalled,Undefined,90.1332875107,2189.09544409,163.838347672,19.7547599163,-5.7343018495900004,4.54869539921,-0.67734054015
Undefined,InPlay,Out,77.5409746484,1641.89213556,129.597846391,9.66391153403,-11.7335915767,2.61544247221,-0.681965692279
Fastball,FoulBall,Undefined,89.8143309168,2232.29819873,160.487397134,20.511734275,-7.28007371892,3.39698430681,-1.14944869347
ChangeUp,StrikeSwinging,Undefined,78.1284750675,1720.68901393,140.889374382,12.1398782245,-9.90342617409,1.56803535,-0.738422961183
Curveball,InPlay,Out,74.3584346101,2557.87303759,338.680368407,-16.6404576003,6.47609760917,2.49021592722,-0.712838000449
ChangeUp,StrikeSwinging,Undefined,79.1526656987,1680.99245311,132.024957636,12.4024040163,-13.8072435512,1.72137017823,-0.743938034091
Fastball,BallCalled,Undefined,90.361167509,2290.55465554,168.588339429,18.8934425792,-3.81991456588,4.0344893227,0.683024290455
ChangeUp,InPlay,Out,79.4779754055,1735.64085138,127.73746546,10.7760673947,-13.9764054146,1.20366867766,0.176498059284
Fastball,FoulBall,Undefined,88.8883539658,2241.27947271,161.878557506,22.0642274736,-7.23161294153,3.08552950969,-0.398195766278
Fastball,HitByPitch,Undefined,89.2398641591,2202.62676904,173.191295017,20.1212439084,-2.40623564451,3.96647502768,1.48514834598
ChangeUp,StrikeCalled,Undefined,76.5428168117,1539.13631509,127.43964595,10.4151258484,-13.6596368397,2.07571484066,0.0612108919366
Fastball,BallCalled,Undefined,89.37460333,2279.44257406,170.393947039,19.8089407101,-3.35791370394,3.67040171448,1.71608382972
Fastball,BallCalled,Undefined,88.7526385753,2244.19191765,178.838602871,21.8710232302,-0.444044744371,1.49641652081,1.30615506106
ChangeUp,BallCalled,Undefined,75.0717622954,1586.61173264,130.195303639,10.6625460238,-12.6727032675,1.20685587886,-1.02781811436
Fastball,BallCalled,Undefined,87.4944341865,2213.2872991,177.536450136,21.3822495962,-0.921365492643,1.19282105146,0.611819599553
ChangeUp,BallCalled,Undefined,76.1909672449,1587.20303269,138.06976673,11.5872522366,-10.4467262191,1.88970208647,-0.809397983167
Fastball,StrikeSwinging,Undefined,89.5056748118,2278.61129295,167.771325737,20.872878684,-4.53069181966,2.04824995191,0.0155342031585
Fastball,BallCalled,Undefined,91.0492996901,2329.6135729,174.757568404,22.397247204,-2.05786591819,2.08630099352,0.682337720084
Fastball,InPlay,Out,89.4669434522,2244.89829997,168.47853795,21.0132054007,-4.28988397965,2.20024854178,-0.556555676732
Fastball,StrikeCalled,Undefined,90.2623250356,2315.60623819,178.645524944,21.428605084,-0.507410030395,3.18106285639,0.633508494032
Fastball,StrikeSwinging,Undefined,91.3277280787,2297.68313284,183.852611027,21.210903568,1.43043883371,3.87069297542,-0.0527084353645
Fastball,BallCalled,Undefined,90.8487495616,2220.15411888,173.228341149,21.8529888726,-2.59851398846,1.92617990655,-2.49205394596
Fastball,FoulBall,Undefined,91.2840871443,2318.60064618,174.946105824,20.4078702997,-1.80751184448,1.50865905696,-0.253021260744
Fastball,StrikeSwinging,Undefined,90.0106310204,2240.56905397,177.328670052,22.7518086054,-1.06301357309,3.82557724399,-0.987028766451
Fastball,StrikeCalled,Undefined,92.7438043175,2248.08859444,174.864242247,20.6028189623,-1.85436030188,3.47760543971,-0.0881898423591
Fastball,BallCalled,Undefined,93.4833246457,2216.75251847,177.495208657,20.6007038552,-0.902447772325,3.94258047568,-0.324263400266
Fastball,StrikeSwinging,Undefined,92.5845558183,2303.09509113,168.780498093,21.4623188071,-4.26318797232,3.34905723409,-0.400015031366
Fastball,BallCalled,Undefined,93.0302082677,2349.6783203,169.296372724,21.8765256721,-4.14066936028,2.17992468468,-1.53278971696
Fastball,BallCalled,Undefined,93.4598374242,2322.81094643,162.863653272,21.4372410415,-6.61887614594,2.09015529127,-1.6358968991
Fastball,StrikeSwinging,Undefined,92.7318048113,2302.96107091,164.965060893,20.6112829615,-5.54415526816,2.02165674543,-0.320238255408
Fastball,StrikeCalled,Undefined,93.6179570344,2358.47399896,172.413008696,21.6892063219,-2.89283030973,2.84836778824,-1.06640468426
Fastball,BallCalled,Undefined,92.8053800349,2270.55367596,164.303174862,22.0011193698,-6.19133804571,3.16418942227,-1.56841722602
Fastball,StrikeSwinging,Undefined,92.2063123352,2225.32222026,167.327315036,22.4323687879,-5.05093886848,1.90302958792,-0.202773829689
Fastball,BallCalled,Undefined,93.141381282,2396.49604398,174.18153263,23.3315908716,-2.38056587953,1.05872166686,-0.259030689406
Fastball,InPlay,Double,92.2099378293,2244.25578823,170.53873819,20.0205983548,-3.34141483984,2.07712939133,0.295451797072
Fastball,InPlay,Double,91.0977460389,2180.58969209,164.459105879,19.6242421511,-5.46590408755,2.75782370888,0.597407728137
Fastball,FoulBall,Undefined,91.9850718879,2289.97799685,166.363241958,19.8243419415,-4.81679181527,2.80345867504,0.148549643113
Fastball,StrikeSwinging,Undefined,91.7595557326,2174.57894663,170.225261559,22.6501835118,-3.90737398092,3.57854068357,-0.256466602174
Fastball,BallCalled,Undefined,92.2480024447,2158.71785595,174.873382252,20.1202611283,-1.80780983399,4.43790205242,1.08875027918
ChangeUp,BallCalled,Undefined,77.7617795553,1683.66813088,115.435689191,6.25361664184,-13.2370234758,1.18718150898,0.125084149879
Fastball,BallCalled,Undefined,92.2403214729,2145.23864008,162.565236712,20.591548785,-6.47616214285,4.53138314158,-0.639287664603
Fastball,StrikeSwinging,Undefined,90.823656239,2087.68108942,167.951305253,20.1037697584,-4.29762271862,3.85609902186,-0.311584294888
ChangeUp,BallCalled,Undefined,76.2910378197,1679.43522457,134.443454673,10.8004576087,-11.0571077718,1.28401546898,0.658010256957
Fastball,StrikeCalled,Undefined,90.642312697,2052.70732296,172.187873063,21.4672762552,-2.94955033296,3.29133573769,0.423634961667
Fastball,FoulBall,Undefined,90.5537958242,2172.16812705,165.354115391,19.5188047214,-5.10920406178,2.38401586014,-0.61087573859
Fastball,StrikeSwinging,Undefined,92.6722040791,2107.16733344,175.964130738,21.1578978009,-1.49490718287,3.80571561,0.787183667903
Fastball,InPlay,Out,89.687545268,2154.42427278,173.695252126,21.1186004513,-2.33683582009,1.75558526151,-0.443874344381
Curveball,StrikeCalled,Undefined,74.9245495449,2508.4895955,334.140725407,-10.825015357,5.2243318772,2.80948585859,-0.248727094904
Fastball,BallCalled,Undefined,91.4324581217,2197.08575138,158.70573244,18.1296889014,-7.07854813574,1.68931891517,-0.829812599223
ChangeUp,BallCalled,Undefined,75.9857644632,1636.32142445,122.811770673,7.85719387999,-12.2550744225,0.67304390391,0.0466759616062
ChangeUp,BallCalled,Undefined,77.5618391415,1665.87127195,121.585428635,6.89825751586,-11.2875568043,0.745394108405,-0.374679622042
Fastball,StrikeCalled,Undefined,90.956078902,2247.9442411,172.03472311,21.3554896772,-2.99249031764,3.4210173411200002,-0.554464006553
Fastball,FoulBall,Undefined,90.1278823051,2204.90042422,158.618705436,17.7250713131,-6.95219026916,2.5527685059,-0.134180490873
Fastball,BallCalled,Undefined,90.8942068219,2061.50092007,175.919143295,22.4863620745,-1.60653924769,4.01898759291,-0.0664522993151
Fastball,BallCalled,Undefined,90.7641794844,2108.18027317,181.323500543,21.1710461982,0.489847530311,4.21767148551,0.185565245866
Fastball,StrikeSwinging,Undefined,89.1988177594,2079.993975,169.499239183,19.0555088339,-3.5380508603,4.98790784991,-0.385979624509
Fastball,BallCalled,Undefined,89.9676534043,2190.36721862,177.816572601,21.9790830226,-0.839206265744,1.13292862401,0.281693949662
Fastball,InPlay,Out,88.3800689006,2082.0272515,162.030584253,21.4300616356,-6.96111697429,1.90220498159,0.395885131621
Fastball,StrikeCalled,Undefined,89.081364603,2189.90823373,182.945427038,23.6026167474,1.21609352896,3.45963352016,0.656990332594
Curveball,BallCalled,Undefined,74.5383323965,2291.27920695,341.807882401,-16.7576553277,5.49154963655,0.655675466946,0.584871197897
